Data_Aggiudicazione/Abilitazione,Denominazione_Iniziativa_BENI,Denominazione_Iniziativa_LAVORI DI MANUTENZIONE - AMBIENTE E TERRITORIO,Denominazione_Iniziativa_LAVORI DI MANUTENZIONE - BENI DEL PATRIMONIO CULTURALE,Denominazione_Iniziativa_LAVORI DI MANUTENZIONE - EDILI,"Denominazione_Iniziativa_LAVORI DI MANUTENZIONE - IDRAULICI, MARITTIMI E RETI GAS",Denominazione_Iniziativa_LAVORI DI MANUTENZIONE - IMPIANTI,Denominazione_Iniziativa_LAVORI DI MANUTENZIONE - OPERE SPECIALIZZATE,"Denominazione_Iniziativa_LAVORI DI MANUTENZIONE - STRADALI, FERROVIARI ED AEREI",Denominazione_Iniziativa_SERVIZI,Denominazione_Iniziativa_SERVIZI DI PULIZIA E IGIENE AMBIENTALE,Denominazione_Iniziativa_other,Denominazione_Lotto_ARREDI,"Denominazione_Lotto_INFORMATICA, ELETTRONICA, TELECOMUNICAZIONI E MACCHINE PER UFFICIO","Denominazione_Lotto_MATERIALI ELETTRICI, DA COSTRUZIONE, FERRAMENTA",Denominazione_Lotto_OG1,Denominazione_Lotto_OG3,Denominazione_Lotto_SERVIZI AGLI IMPIANTI (MANUTENZIONE E RIPARAZIONE),"Denominazione_Lotto_SERVIZI DI ASSISTENZA, MANUTENZIONE E RIPARAZIONE DI BENI E APPARECCHIATURE",Denominazione_Lotto_SERVIZI DI SUPPORTO SPECIALISTICO,Denominazione_Lotto_SERVIZI PER L'INFORMATION & COMMUNICATION TECHNOLOGY,"Denominazione_Lotto_SERVIZI PROFESSIONALI - ARCHITETTONICI, DI COSTRUZIONE, INGEGNERIA, ISPEZIONE E CATASTO STRADALE",Denominazione_Lotto_other,Provincia_Sede_legale_BARI,Provincia_Sede_legale_CASERTA,Provincia_Sede_legale_CATANIA,Provincia_Sede_legale_MESSINA,Provincia_Sede_legale_MILANO,Provincia_Sede_legale_NAPOLI,Provincia_Sede_legale_PALERMO,Provincia_Sede_legale_ROMA,Provincia_Sede_legale_SALERNO,Provincia_Sede_legale_TORINO,Provincia_Sede_legale_other,Tipo_Strumento_Accordo Quadro,Tipo_Strumento_Convenzione,Tipo_Strumento_MePA,Tipo_Strumento_SDA,Forma_Partecipazione_Operatori Riuniti,Forma_Partecipazione_Singola,Flag_Capogruppo_N,Flag_Capogruppo_S,Esito_Partecipazione_Abilitato,Esito_Partecipazione_Aggiudicatario,Esito_Partecipazione_Non Aggiudicatario,Nazione_Sede_legale_AUSTRIA,Nazione_Sede_legale_FRANCIA,Nazione_Sede_legale_GERMANIA,Nazione_Sede_legale_ITALIA,Nazione_Sede_legale_MALTA,Nazione_Sede_legale_PAESI BASSI,Nazione_Sede_legale_REGNO UNITO,Nazione_Sede_legale_SAN MARINO,Nazione_Sede_legale_SPAGNA,Nazione_Sede_legale_SVIZZERA,Nazione_Sede_legale_other,Regione_Sede_legale_CALABRIA,Regione_Sede_legale_CAMPANIA,Regione_Sede_legale_EMILIA ROMAGNA,Regione_Sede_legale_LAZIO,Regione_Sede_legale_LOMBARDIA,Regione_Sede_legale_MARCHE,Regione_Sede_legale_PIEMONTE,Regione_Sede_legale_PUGLIA,Regione_Sede_legale_SICILIA,Regione_Sede_legale_VENETO,Regione_Sede_legale_other,"Forma_Societaria_Altro (Cooperativa Sociale, Fondazione, ...)",Forma_Societaria_Consorzio stabile,Forma_Societaria_Impresa Individuale,Forma_Societaria_Professione non organizzata in ordini o collegi (cfr. L. 4/2013),Forma_Societaria_Professione organizzata (cfr. Art. 2229 cc),Forma_Societaria_Società Cooperativa,Forma_Societaria_Società a Responsabilità Limitata,Forma_Societaria_Società in Accomandita Semplice,Forma_Societaria_Società in Nome Collettivo,Forma_Societaria_Società per Azioni,Forma_Societaria_other,ep_tot,target
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2018-02-01,221.0,18.0,11.0,55.0,14.0,27.0,86.0,23.0,469.0,13.0,24.0,32.0,32.0,27.0,55.0,22.0,39.0,40.0,30.0,30.0,51.0,603.0,32.0,24.0,8.0,14.0,36.0,55.0,15.0,174.0,15.0,44.0,544.0,0.0,0.0,924.0,37.0,0.0,961.0,0.0,961.0,961.0,0.0,0.0,0.0,0.0,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,102.0,65.0,200.0,60.0,38.0,80.0,78.0,79.0,51.0,185.0,21.0,9.0,170.0,5.0,38.0,55.0,507.0,48.0,46.0,17.0,45.0,961.0,961.0
2018-02-02,99.0,9.0,5.0,15.0,5.0,4.0,29.0,5.0,135.0,0.0,0.0,6.0,15.0,11.0,15.0,4.0,16.0,15.0,9.0,5.0,26.0,184.0,9.0,2.0,5.0,10.0,8.0,13.0,8.0,40.0,8.0,16.0,187.0,0.0,0.0,306.0,0.0,0.0,306.0,0.0,306.0,306.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,29.0,9.0,40.0,23.0,23.0,31.0,22.0,31.0,20.0,64.0,6.0,0.0,76.0,0.0,22.0,24.0,143.0,9.0,18.0,8.0,0.0,306.0,306.0
2018-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,86.0,3.0,0.0,0.0,0.0,14.0,56.0,0.0,158.0,0.0,0.0,10.0,12.0,12.0,0.0,0.0,18.0,5.0,11.0,7.0,20.0,222.0,6.0,2.0,5.0,5.0,9.0,8.0,5.0,33.0,10.0,8.0,226.0,0.0,0.0,317.0,0.0,0.0,317.0,0.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,24.0,37.0,19.0,14.0,15.0,34.0,56.0,27.0,46.0,8.0,1.0,60.0,13.0,20.0,5.0,181.0,12.0,14.0,3.0,0.0,317.0,317.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,3.0,18.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,6.0,0.0,0.0,11.0,0.0,0.0,1.0,14.0,0.0,3.0,1.0,0.0,30.0,30.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,83.0,13.0,10.0,38.0,19.0,21.0,38.0,22.0,143.0,0.0,0.0,18.0,10.0,10.0,38.0,18.0,15.0,13.0,12.0,8.0,16.0,229.0,11.0,11.0,10.0,10.0,10.0,10.0,6.0,34.0,21.0,16.0,248.0,0.0,0.0,387.0,0.0,0.0,387.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,49.0,13.0,38.0,18.0,13.0,41.0,41.0,53.0,21.0,78.0,9.0,1.0,73.0,5.0,11.0,15.0,235.0,6.0,23.0,6.0,3.0,387.0,387.0
2018-02-09,108.0,4.0,5.0,10.0,5.0,10.0,15.0,6.0,110.0,0.0,0.0,11.0,15.0,20.0,10.0,5.0,7.0,8.0,4.0,2.0,17.0,174.0,6.0,2.0,3.0,0.0,11.0,21.0,7.0,34.0,5.0,4.0,180.0,0.0,0.0,273.0,0.0,0.0,273.0,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,34.0,19.0,39.0,27.0,13.0,8.0,17.0,26.0,21.0,57.0,2.0,1.0,47.0,2.0,15.0,9.0,176.0,7.0,7.0,5.0,2.0,273.0,273.0
2018-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,113.0,4.0,7.0,23.0,10.0,7.0,51.0,4.0,210.0,0.0,0.0,11.0,13.0,15.0,23.0,4.0,14.0,21.0,15.0,7.0,29.0,277.0,11.0,3.0,25.0,6.0,18.0,36.0,7.0,81.0,9.0,12.0,221.0,0.0,0.0,429.0,0.0,0.0,429.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,54.0,13.0,84.0,31.0,15.0,26.0,24.0,45.0,31.0,97.0,7.0,3.0,57.0,0.0,35.0,43.0,244.0,13.0,20.0,6.0,1.0,429.0,429.0
2018-02-13,43.0,6.0,6.0,25.0,8.0,16.0,16.0,9.0,194.0,9.0,24.0,5.0,6.0,3.0,25.0,9.0,22.0,12.0,10.0,13.0,30.0,221.0,2.0,10.0,5.0,0.0,10.0,28.0,3.0,43.0,12.0,14.0,229.0,0.0,0.0,323.0,33.0,0.0,356.0,0.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,57.0,16.0,50.0,26.0,11.0,27.0,22.0,13.0,36.0,75.0,5.0,1.0,66.0,2.0,21.0,8.0,209.0,17.0,15.0,10.0,2.0,356.0,356.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-02-15,134.0,5.0,9.0,47.0,10.0,11.0,54.0,8.0,155.0,0.0,0.0,14.0,21.0,14.0,47.0,8.0,9.0,10.0,11.0,17.0,19.0,263.0,8.0,16.0,4.0,7.0,7.0,51.0,6.0,30.0,16.0,9.0,279.0,0.0,0.0,433.0,0.0,0.0,433.0,0.0,433.0,433.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,88.0,27.0,36.0,12.0,40.0,30.0,20.0,54.0,34.0,72.0,4.0,0.0,93.0,3.0,20.0,19.0,207.0,37.0,45.0,2.0,3.0,433.0,433.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-19,161.0,10.0,9.0,25.0,17.0,51.0,112.0,30.0,217.0,0.0,0.0,18.0,24.0,26.0,25.0,28.0,18.0,21.0,13.0,4.0,40.0,415.0,14.0,49.0,12.0,20.0,8.0,34.0,11.0,57.0,23.0,13.0,391.0,0.0,0.0,632.0,0.0,0.0,632.0,0.0,632.0,632.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,128.0,31.0,68.0,30.0,19.0,31.0,50.0,66.0,40.0,122.0,11.0,0.0,125.0,4.0,32.0,16.0,361.0,33.0,38.0,7.0,5.0,632.0,632.0
2018-02-20,103.0,8.0,9.0,28.0,5.0,15.0,18.0,7.0,155.0,4.0,12.0,9.0,12.0,17.0,28.0,7.0,10.0,13.0,4.0,8.0,18.0,238.0,7.0,6.0,12.0,3.0,15.0,19.0,9.0,37.0,7.0,9.0,240.0,0.0,0.0,348.0,16.0,0.0,364.0,0.0,364.0,364.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,44.0,23.0,49.0,27.0,18.0,23.0,19.0,31.0,29.0,91.0,10.0,0.0,57.0,3.0,18.0,18.0,221.0,12.0,20.0,4.0,1.0,364.0,364.0
2018-02-21,71.0,10.0,1.0,20.0,11.0,14.0,24.0,19.0,291.0,0.0,0.0,7.0,8.0,10.0,20.0,18.0,26.0,16.0,11.0,11.0,42.0,292.0,9.0,6.0,6.0,19.0,18.0,35.0,8.0,54.0,6.0,13.0,287.0,0.0,0.0,461.0,0.0,0.0,461.0,0.0,461.0,461.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,58.0,37.0,64.0,30.0,14.0,33.0,40.0,41.0,28.0,82.0,30.0,4.0,98.0,1.0,37.0,30.0,208.0,16.0,26.0,11.0,0.0,461.0,461.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,89.0,5.0,4.0,11.0,11.0,19.0,73.0,7.0,211.0,0.0,0.0,7.0,12.0,14.0,11.0,7.0,21.0,15.0,10.0,7.0,40.0,286.0,12.0,14.0,11.0,11.0,11.0,34.0,4.0,40.0,3.0,8.0,282.0,0.0,0.0,430.0,0.0,0.0,430.0,0.0,430.0,430.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,63.0,24.0,43.0,21.0,23.0,26.0,27.0,52.0,42.0,76.0,9.0,1.0,82.0,2.0,42.0,15.0,220.0,36.0,17.0,6.0,0.0,430.0,430.0
2018-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,25.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,35.0,35.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,1.0,6.0,2.0,13.0,1.0,0.0,6.0,0.0,0.0,3.0,22.0,1.0,0.0,0.0,2.0,35.0,35.0
2018-02-28,79.0,2.0,6.0,13.0,9.0,22.0,64.0,14.0,277.0,0.0,0.0,9.0,20.0,10.0,13.0,12.0,22.0,27.0,25.0,11.0,33.0,304.0,17.0,9.0,55.0,9.0,8.0,26.0,7.0,51.0,6.0,12.0,286.0,0.0,0.0,486.0,0.0,0.0,486.0,0.0,486.0,486.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,51.0,29.0,58.0,31.0,30.0,28.0,28.0,82.0,39.0,90.0,14.0,9.0,98.0,5.0,36.0,10.0,237.0,32.0,32.0,11.0,2.0,486.0,486.0
2018-03-01,100.0,23.0,16.0,58.0,26.0,39.0,130.0,33.0,389.0,10.0,20.0,11.0,20.0,15.0,58.0,27.0,41.0,41.0,21.0,19.0,61.0,530.0,22.0,27.0,40.0,20.0,18.0,70.0,28.0,87.0,28.0,40.0,464.0,0.0,0.0,814.0,30.0,0.0,844.0,0.0,844.0,844.0,0.0,0.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,147.0,56.0,102.0,39.0,26.0,71.0,42.0,102.0,72.0,149.0,18.0,4.0,168.0,5.0,60.0,40.0,440.0,23.0,58.0,18.0,10.0,844.0,844.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-05,75.0,1.0,6.0,28.0,17.0,30.0,58.0,12.0,188.0,0.0,0.0,4.0,11.0,7.0,28.0,12.0,14.0,15.0,16.0,16.0,32.0,260.0,11.0,12.0,10.0,5.0,14.0,19.0,7.0,43.0,10.0,8.0,276.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,415.0,415.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,27.0,55.0,27.0,16.0,12.0,24.0,67.0,29.0,86.0,15.0,7.0,77.0,1.0,22.0,23.0,244.0,8.0,11.0,3.0,4.0,415.0,415.0
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-07,95.0,13.0,3.0,16.0,4.0,29.0,54.0,13.0,234.0,6.0,30.0,15.0,16.0,15.0,16.0,13.0,19.0,32.0,12.0,9.0,40.0,310.0,12.0,9.0,5.0,5.0,9.0,28.0,11.0,60.0,18.0,20.0,320.0,0.0,3.0,461.0,33.0,0.0,497.0,0.0,497.0,494.0,3.0,0.0,0.0,0.0,0.0,496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,66.0,35.0,66.0,27.0,23.0,47.0,40.0,25.0,35.0,93.0,21.0,1.0,76.0,2.0,42.0,12.0,266.0,19.0,36.0,20.0,2.0,497.0,497.0
2018-03-08,92.0,4.0,5.0,31.0,9.0,10.0,29.0,11.0,132.0,0.0,0.0,9.0,21.0,10.0,31.0,8.0,10.0,10.0,11.0,7.0,31.0,175.0,17.0,7.0,4.0,18.0,22.0,19.0,4.0,21.0,6.0,4.0,201.0,0.0,0.0,323.0,0.0,0.0,323.0,0.0,323.0,323.0,0.0,0.0,3.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,41.0,16.0,29.0,35.0,12.0,20.0,26.0,35.0,23.0,65.0,5.0,2.0,59.0,4.0,32.0,5.0,184.0,8.0,9.0,9.0,6.0,323.0,323.0
